loan_id,loan_amount,funded_amount,interest_rate,annual_income,loan_status,grade,purpose,term,emp_length,dti,issue_date
LN0275,3049,23449,17.07,194563,Fully Paid,A,Medical,36,5-10 years,16.89,2015-06-30
LN0276,32616,18478,21.48,140738,Charged Off,B,Debt Consolidation,60,3-5 years,21.44,2015-06-30
LN0277,39191,36179,17.77,159333,Charged Off,C,Medical,60,10+ years,9.59,2015-07-01
LN0278,48357,47881,16.93,155546,Fully Paid,G,Vacation,60,10+ years,18.63,2015-07-02
LN0279,21932,26338,25.87,111414,Fully Paid,F,Debt Consolidation,36,< 1 year,12.43,2015-07-02
LN0280,30855,27899,23.9,48390,Fully Paid,A,Education,60,10+ years,21.9,2015-07-03
LN0281,8158,5145,17.09,177997,Charged Off,D,Vacation,36,< 1 year,26.8,2015-07-04
LN0282,44016,33101,7.79,102174,Current,F,Medical,36,3-5 years,24.56,2015-07-04
LN0283,8400,3775,7.89,24787,Fully Paid,E,Debt Consolidation,36,5-10 years,31.07,2015-07-05
LN0284,43642,46961,25.04,63724,Fully Paid,D,Home Improvement,36,3-5 years,1.66,2015-07-06
LN0285,16151,32647,18.23,30663,Current,D,Vacation,60,5-10 years,3.14,2015-07-06
LN0286,2154,46619,17.04,167192,Fully Paid,F,Debt Consolidation,60,5-10 years,8.21,2015-07-07
LN0287,5499,46838,22.01,173812,Charged Off,C,Vacation,60,< 1 year,39.43,2015-07-07
LN0288,7295,20539,26.47,153107,Fully Paid,C,Debt Consolidation,36,5-10 years,32.01,2015-07-08
LN0289,13183,37738,20.72,120271,Fully Paid,F,Home Improvement,60,3-5 years,36.96,2015-07-09
LN0290,30299,27616,24.07,87388,Fully Paid,F,Education,60,1-3 years,10.88,2015-07-09
LN0291,13874,15119,24.13,72335,Fully Paid,F,Home Improvement,60,< 1 year,22.95,2015-07-10
LN0292,33711,26159,13.91,63315,Fully Paid,G,Medical,60,5-10 years,22.2,2015-07-11
LN0293,6539,38099,11.85,124922,Charged Off,G,Vacation,36,5-10 years,22.78,2015-07-11
LN0294,43405,11295,25.03,66627,Charged Off,E,Education,36,10+ years,28.7,2015-07-12
LN0295,49354,35710,14.43,159375,Charged Off,B,Vacation,60,< 1 year,15.76,2015-07-13
LN0296,3557,25685,27.58,69334,Charged Off,D,Debt Consolidation,36,< 1 year,27.09,2015-07-13
LN0297,39360,26479,6.74,85700,Fully Paid,F,Medical,36,3-5 years,31.54,2015-07-14
LN0298,17482,47172,6.46,59726,Fully Paid,G,Medical,36,1-3 years,11.56,2015-07-15
LN0299,3200,34629,28.18,50694,Charged Off,B,Vacation,60,3-5 years,37.83,2015-07-15
LN0300,47940,43043,21.21,182325,Fully Paid,E,Medical,60,3-5 years,20.72,2015-07-16
LN0301,3961,18033,14.49,175302,Fully Paid,D,Vacation,36,3-5 years,29.31,2015-07-17
LN0302,47975,37902,23.88,83545,Fully Paid,B,Debt Consolidation,36,1-3 years,29.16,2015-07-17
LN0303,22357,45571,21.81,167997,Fully Paid,D,Debt Consolidation,36,3-5 years,22.61,2015-07-18
LN0304,12969,16408,18.28,26033,Fully Paid,C,Vacation,36,< 1 year,12.91,2015-07-19
LN0305,3869,18420,7.47,82461,Charged Off,F,Home Improvement,60,1-3 years,26.68,2015-07-19
LN0306,47760,17351,25.3,22665,Current,C,Home Improvement,36,5-10 years,3.49,2015-07-20
LN0307,29643,5131,26.65,47025,Charged Off,A,Debt Consolidation,60,10+ years,39.26,2015-07-21
LN0308,25736,45825,9.3,174605,Current,E,Education,36,10+ years,7.36,2015-07-21
LN0309,39467,12349,26.26,196969,Current,F,Home Improvement,60,< 1 year,11.02,2015-07-22
LN0310,24328,45254,26.95,97661,Fully Paid,B,Vacation,36,10+ years,38.18,2015-07-23
LN0311,26876,39225,18.74,140473,Fully Paid,D,Debt Consolidation,60,10+ years,7.46,2015-07-23
LN0312,22295,39847,21.4,40998,Charged Off,G,Medical,60,10+ years,6.8,2015-07-24
LN0313,4987,13453,14.56,81248,Fully Paid,A,Medical,36,5-10 years,32.18,2015-07-25
LN0314,23399,19814,12.04,124493,Fully Paid,E,Home Improvement,36,10+ years,10.05,2015-07-25
LN0315,47214,19263,23.05,43057,Fully Paid,E,Education,60,3-5 years,3.79,2015-07-26
LN0316,34986,13158,26.55,99244,Fully Paid,E,Home Improvement,60,< 1 year,9.07,2015-07-27
LN0317,21880,16735,21.35,117031,Fully Paid,B,Education,36,< 1 year,35.53,2015-07-27
LN0318,5735,16830,17.79,132713,Fully Paid,F,Home Improvement,36,< 1 year,11.21,2015-07-28
LN0319,45064,48893,8.97,125887,Fully Paid,C,Medical,36,5-10 years,27.8,2015-07-29
LN0320,5555,45673,6.34,87173,Charged Off,A,Education,36,5-10 years,15.81,2015-07-29
LN0321,42914,24926,16.14,58734,Fully Paid,B,Medical,60,10+ years,10.48,2015-07-30
LN0322,41818,46066,6.23,82072,Charged Off,D,Vacation,60,3-5 years,5.76,2015-07-31
LN0323,46525,35779,19.23,114194,Fully Paid,B,Vacation,60,10+ years,38.89,2015-07-31
LN0324,20830,4373,14.57,159741,Fully Paid,D,Debt Consolidation,36,< 1 year,20.84,2015-08-01
LN0325,18429,11335,23.93,133272,Fully Paid,D,Medical,36,3-5 years,4.59,2015-08-01
LN0326,7893,24741,12.64,87902,Fully Paid,E,Medical,36,< 1 year,7.95,2015-08-02
LN0327,15373,11692,19.82,142247,Charged Off,B,Debt Consolidation,60,3-5 years,16.29,2015-08-03
LN0328,48333,48295,18.44,169982,Charged Off,C,Vacation,36,1-3 years,21.77,2015-08-03
LN0329,4436,46541,5.12,76959,Charged Off,D,Vacation,60,5-10 years,7.27,2015-08-04
LN0330,9754,35057,6.81,116623,Current,G,Education,36,5-10 years,11.11,2015-08-05
LN0331,11677,2447,12.26,151438,Fully Paid,E,Education,60,< 1 year,31.35,2015-08-05
LN0332,6895,20583,27.06,68415,Fully Paid,C,Vacation,60,< 1 year,16.7,2015-08-06
LN0333,20738,23765,8.68,144716,Fully Paid,B,Home Improvement,60,1-3 years,0.06,2015-08-07
LN0334,31746,24906,22.77,141209,Fully Paid,C,Medical,36,10+ years,2.16,2015-08-07
LN0335,49404,20567,29.33,29907,Fully Paid,B,Education,36,3-5 years,17.57,2015-08-08
LN0336,33352,15139,24.76,115825,Fully Paid,D,Home Improvement,36,1-3 years,2.4,2015-08-09
LN0337,40790,47525,11.07,52780,Fully Paid,A,Education,36,1-3 years,6.96,2015-08-09
LN0338,42919,39230,27.71,55085,Fully Paid,A,Debt Consolidation,60,< 1 year,29.12,2015-08-10
LN0339,6600,20520,7.33,40426,Fully Paid,F,Medical,60,< 1 year,19.22,2015-08-11
LN0340,30124,20702,16.7,199269,Charged Off,F,Education,36,10+ years,19.3,2015-08-11
LN0341,28643,26566,27.19,27485,Charged Off,D,Vacation,36,10+ years,23.93,2015-08-12
LN0342,41764,8657,21.03,69527,Charged Off,C,Debt Consolidation,36,< 1 year,31.54,2015-08-13
LN0343,10007,38688,15.34,144604,Charged Off,B,Debt Consolidation,36,5-10 years,6.34,2015-08-13
LN0344,46714,31134,12.32,111005,Fully Paid,A,Vacation,60,10+ years,6.92,2015-08-14
LN0345,38410,11345,14.38,78528,Fully Paid,B,Debt Consolidation,36,1-3 years,4.86,2015-08-15
LN0346,45080,42185,17.72,140631,Fully Paid,D,Medical,60,< 1 year,37.47,2015-08-15
LN0347,41447,28413,12.98,47799,Charged Off,C,Education,60,3-5 years,23.09,2015-08-16
LN0348,9208,6208,29.22,197411,Charged Off,G,Debt Consolidation,60,3-5 years,3.71,2015-08-17
LN0349,19589,34455,28.33,167159,Fully Paid,B,Medical,36,5-10 years,8.83,2015-08-17
LN0350,44484,29018,26.77,158518,Fully Paid,C,Vacation,36,< 1 year,29.02,2015-08-18
LN0351,18453,46991,15.55,114817,Current,G,Education,36,1-3 years,1.16,2015-08-19
LN0352,37212,9080,22.28,78260,Fully Paid,A,Vacation,36,5-10 years,29.03,2015-08-19
LN0353,44525,22902,27.57,165949,Charged Off,B,Education,60,1-3 years,36.46,2015-08-20
LN0354,48202,10486,26.26,175795,Fully Paid,E,Debt Consolidation,36,3-5 years,2.26,2015-08-21
LN0355,33635,39862,15.36,32943,Fully Paid,A,Debt Consolidation,60,1-3 years,7.46,2015-08-21
LN0356,34828,22158,7.81,161378,Charged Off,C,Education,36,3-5 years,0.1,2015-08-22
LN0357,19711,41460,6.89,187856,Charged Off,D,Medical,60,10+ years,4.36,2015-08-23
LN0358,4420,44856,19.43,141401,Charged Off,E,Medical,60,3-5 years,24.68,2015-08-23
LN0359,32216,36871,21.07,171527,Fully Paid,F,Medical,60,3-5 years,1.79,2015-08-24
LN0360,1301,36208,26.25,181046,Fully Paid,B,Home Improvement,36,5-10 years,17.03,2015-08-24
LN0361,46236,21519,12.31,47371,Charged Off,F,Medical,60,5-10 years,20.14,2015-08-25
LN0362,1699,32379,9.19,118746,Fully Paid,A,Debt Consolidation,60,< 1 year,36.27,2015-08-26
LN0363,1190,29378,14.48,121248,Fully Paid,B,Home Improvement,36,< 1 year,18.97,2015-08-26
LN0364,11492,40892,13.84,155008,Charged Off,B,Medical,60,3-5 years,5.7,2015-08-27
LN0365,36743,15031,8.31,184238,Fully Paid,E,Debt Consolidation,36,10+ years,11.57,2015-08-28
LN0366,7102,15536,21.81,45727,Fully Paid,E,Home Improvement,36,< 1 year,26.89,2015-08-28
LN0367,20778,1446,17.72,134000,Charged Off,E,Debt Consolidation,60,3-5 years,4.48,2015-08-29
LN0368,27641,37683,23.03,83969,Current,E,Education,60,5-10 years,9.27,2015-08-30
LN0369,35584,49555,13.82,179440,Fully Paid,D,Debt Consolidation,36,< 1 year,39.83,2015-08-30
LN0370,33745,18618,13.14,88531,Fully Paid,C,Home Improvement,60,< 1 year,0.22,2015-08-31
LN0371,24093,7587,16.81,59097,Charged Off,E,Medical,36,3-5 years,6.09,2015-09-01
LN0372,1569,32480,26.94,186056,Charged Off,A,Home Improvement,36,3-5 years,33.75,2015-09-01
LN0373,39210,33994,6.01,70859,Charged Off,B,Medical,60,1-3 years,4.06,2015-09-02
LN0374,35663,21527,25.12,195363,Fully Paid,F,Medical,36,1-3 years,1.35,2015-09-03
LN0375,37631,24569,14.22,173222,Fully Paid,E,Vacation,60,10+ years,4.85,2015-09-03
LN0376,46681,12151,26.37,173133,Charged Off,A,Education,60,< 1 year,27.74,2015-09-04
LN0377,8455,6558,25.06,180250,Charged Off,D,Vacation,36,1-3 years,39.72,2015-09-05
LN0378,5014,45739,13.72,76790,Charged Off,A,Home Improvement,60,3-5 years,23.63,2015-09-05
LN0379,12093,33954,22.35,85696,Fully Paid,F,Vacation,60,< 1 year,4.97,2015-09-06
LN0380,19070,48448,8.99,35648,Fully Paid,F,Medical,60,1-3 years,7.35,2015-09-07
LN0381,36777,48327,27.41,81779,Fully Paid,A,Home Improvement,60,10+ years,21.51,2015-09-07
LN0382,17538,44837,15.11,126371,Current,D,Vacation,60,10+ years,28.63,2015-09-08
LN0383,11729,36303,16.39,56672,Charged Off,F,Debt Consolidation,60,10+ years,26.52,2015-09-09
LN0384,35177,35700,22.64,89109,Fully Paid,D,Education,36,10+ years,22.99,2015-09-09
LN0385,46017,28500,25.52,54593,Fully Paid,B,Debt Consolidation,60,3-5 years,39.45,2015-09-10
LN0386,1784,3032,10.91,164858,Fully Paid,E,Home Improvement,36,10+ years,7.92,2015-09-11
LN0387,28751,2252,21.53,29815,Fully Paid,F,Vacation,36,5-10 years,6.92,2015-09-11
LN0388,41864,6509,14.8,173038,Charged Off,A,Medical,60,10+ years,34.36,2015-09-12
LN0389,41328,38842,14.22,164866,Charged Off,C,Vacation,60,1-3 years,11.63,2015-09-13
LN0390,13533,14900,22.25,182495,Fully Paid,C,Home Improvement,36,< 1 year,13.3,2015-09-13
LN0391,41111,15523,14.68,41302,Fully Paid,G,Home Improvement,36,1-3 years,21.95,2015-09-14
LN0392,40974,2881,13.65,105140,Charged Off,B,Home Improvement,60,< 1 year,15.25,2015-09-15
LN0393,6801,34037,25.9,178907,Fully Paid,C,Home Improvement,36,3-5 years,11.51,2015-09-15
LN0394,20190,2630,7.53,93356,Fully Paid,B,Vacation,36,< 1 year,36.69,2015-09-16
LN0395,39754,21789,21.9,69282,Current,E,Debt Consolidation,60,5-10 years,5.17,2015-09-16
LN0396,30592,23523,11.22,148451,Charged Off,G,Medical,36,10+ years,16.17,2015-09-17
LN0397,11647,18958,5.39,141347,Charged Off,B,Medical,36,1-3 years,0.12,2015-09-18
LN0398,9716,47151,9.17,43814,Fully Paid,D,Education,60,< 1 year,32.3,2015-09-18
LN0399,24355,49920,20.17,175161,Fully Paid,D,Home Improvement,60,1-3 years,6.74,2015-09-19
LN0400,23009,44852,22.73,183818,Fully Paid,G,Home Improvement,60,10+ years,30.92,2015-09-20
LN0401,25376,2695,5.53,101673,Fully Paid,D,Home Improvement,60,3-5 years,5.94,2015-09-20
LN0402,46091,15821,5.91,71940,Charged Off,F,Debt Consolidation,36,10+ years,16.67,2015-09-21
LN0403,5780,4262,27.56,106796,Fully Paid,D,Home Improvement,36,3-5 years,29.13,2015-09-22
LN0404,3368,2445,6.83,56476,Charged Off,D,Education,36,1-3 years,10.83,2015-09-22
LN0405,13039,17436,27.35,177355,Fully Paid,D,Education,36,3-5 years,12.56,2015-09-23
LN0406,7655,10949,10.7,152841,Fully Paid,D,Debt Consolidation,36,3-5 years,26.69,2015-09-24
LN0407,41941,24963,23.5,62278,Current,F,Home Improvement,60,3-5 years,7.51,2015-09-24
LN0408,5495,30932,12.74,198066,Fully Paid,D,Vacation,36,3-5 years,38.07,2015-09-25
LN0409,11893,7901,26.47,35634,Fully Paid,D,Vacation,36,3-5 years,7.55,2015-09-26
LN0410,26547,34487,22.51,146259,Fully Paid,E,Medical,60,< 1 year,30.0,2015-09-26
LN0411,23386,9597,15.05,162037,Fully Paid,F,Debt Consolidation,36,3-5 years,32.1,2015-09-27
LN0412,14403,7855,6.91,178638,Fully Paid,D,Vacation,36,3-5 years,14.97,2015-09-28
LN0413,33097,19678,23.32,72196,Fully Paid,B,Medical,60,10+ years,6.25,2015-09-28
LN0414,14121,9263,20.42,118679,Charged Off,G,Education,60,10+ years,6.64,2015-09-29
LN0415,11966,48288,5.07,199357,Charged Off,E,Medical,36,10+ years,39.42,2015-09-30
LN0416,34621,26805,5.24,150861,Fully Paid,F,Home Improvement,60,3-5 years,29.02,2015-09-30
LN0417,29312,27143,25.22,39420,Fully Paid,C,Home Improvement,36,10+ years,18.0,2015-10-01
LN0418,23677,12874,11.48,176308,Charged Off,A,Education,36,< 1 year,10.29,2015-10-02
LN0419,32289,28529,20.9,26218,Fully Paid,F,Debt Consolidation,60,1-3 years,0.76,2015-10-02
LN0420,32024,21866,16.36,144283,Charged Off,G,Home Improvement,36,10+ years,26.82,2015-10-03
LN0421,43675,15079,26.59,84057,Charged Off,E,Home Improvement,60,10+ years,38.28,2015-10-04
LN0422,5777,8243,27.92,98609,Fully Paid,D,Medical,60,< 1 year,4.27,2015-10-04
LN0423,30749,30872,29.92,162298,Charged Off,E,Medical,36,5-10 years,30.18,2015-10-05
LN0424,16338,10018,8.84,143108,Current,A,Medical,36,5-10 years,6.13,2015-10-06
LN0425,3491,13100,26.57,30046,Charged Off,A,Vacation,60,< 1 year,31.68,2015-10-06
LN0426,28236,20800,11.65,137462,Fully Paid,F,Education,60,10+ years,14.82,2015-10-07
LN0427,49096,27910,19.77,129345,Fully Paid,D,Debt Consolidation,60,1-3 years,28.48,2015-10-08
LN0428,15599,30437,17.64,57117,Current,D,Medical,60,10+ years,37.05,2015-10-08
LN0429,20508,38588,5.45,149980,Fully Paid,B,Debt Consolidation,36,< 1 year,24.81,2015-10-09
LN0430,4051,12001,28.32,156037,Charged Off,A,Medical,60,< 1 year,36.83,2015-10-09
LN0431,49747,47675,6.96,37373,Fully Paid,D,Home Improvement,36,3-5 years,9.4,2015-10-10
LN0432,22606,20942,22.21,65452,Fully Paid,A,Debt Consolidation,60,< 1 year,39.13,2015-10-11
LN0433,22699,21862,24.63,26654,Charged Off,B,Vacation,60,3-5 years,34.91,2015-10-11
LN0434,1876,12669,24.88,182352,Charged Off,C,Medical,36,< 1 year,4.3,2015-10-12
LN0435,33093,16916,8.39,143319,Charged Off,A,Education,36,3-5 years,16.54,2015-10-13
LN0436,5142,11878,16.19,125646,Current,B,Home Improvement,60,3-5 years,37.08,2015-10-13
LN0437,16202,3985,25.74,46583,Fully Paid,B,Medical,36,10+ years,3.12,2015-10-14
LN0438,40734,33369,12.57,114242,Fully Paid,G,Debt Consolidation,36,3-5 years,18.15,2015-10-15
LN0439,8079,9112,16.69,157432,Current,B,Medical,36,5-10 years,28.94,2015-10-15
LN0440,8987,42235,11.82,73968,Fully Paid,E,Home Improvement,36,< 1 year,1.34,2015-10-16
LN0441,40567,19931,16.59,154815,Charged Off,F,Education,60,1-3 years,30.11,2015-10-17
LN0442,29940,28340,27.2,158231,Fully Paid,D,Education,36,< 1 year,14.45,2015-10-17
LN0443,38233,1336,16.38,183223,Fully Paid,A,Education,60,10+ years,9.97,2015-10-18
LN0444,18019,43933,18.9,151590,Fully Paid,F,Home Improvement,60,10+ years,23.04,2015-10-19
LN0445,47185,20363,15.1,36652,Fully Paid,E,Medical,60,3-5 years,21.77,2015-10-19
LN0446,19077,46536,16.5,133114,Charged Off,A,Home Improvement,60,10+ years,34.96,2015-10-20
LN0447,27258,4968,5.38,122489,Charged Off,F,Home Improvement,36,10+ years,27.04,2015-10-21
LN0448,22136,34678,12.09,193420,Charged Off,E,Medical,60,< 1 year,16.87,2015-10-21
LN0449,9311,49400,15.91,97001,Fully Paid,D,Vacation,60,5-10 years,26.01,2015-10-22
LN0450,18214,17279,20.84,144269,Fully Paid,B,Education,36,5-10 years,30.01,2015-10-23
LN0451,15098,4129,16.25,96757,Fully Paid,F,Debt Consolidation,36,3-5 years,37.49,2015-10-23
LN0452,29251,39215,13.45,44395,Fully Paid,F,Debt Consolidation,36,10+ years,28.17,2015-10-24
LN0453,38945,39897,14.7,153407,Fully Paid,A,Medical,60,10+ years,21.75,2015-10-25
LN0454,48030,6850,11.06,121978,Fully Paid,B,Debt Consolidation,36,5-10 years,14.92,2015-10-25
LN0455,26945,21588,28.11,151572,Fully Paid,G,Vacation,60,3-5 years,35.66,2015-10-26
LN0456,26316,41214,18.04,144541,Fully Paid,D,Home Improvement,60,10+ years,31.7,2015-10-27
LN0457,33217,12949,5.34,28083,Fully Paid,A,Education,60,3-5 years,3.09,2015-10-27
LN0458,9308,9519,5.49,126598,Fully Paid,C,Debt Consolidation,36,< 1 year,27.98,2015-10-28
LN0459,6949,27375,29.32,156615,Fully Paid,C,Debt Consolidation,60,10+ years,21.55,2015-10-29
LN0460,2150,34082,10.54,116171,Fully Paid,C,Medical,60,10+ years,4.15,2015-10-29
LN0461,24944,12737,25.14,140423,Current,D,Medical,36,10+ years,22.6,2015-10-30
LN0462,35699,2134,6.46,26613,Fully Paid,C,Home Improvement,60,5-10 years,7.7,2015-10-31
LN0463,10204,11938,28.03,130033,Charged Off,F,Education,36,5-10 years,28.33,2015-10-31
LN0464,2081,25486,26.86,191612,Fully Paid,G,Debt Consolidation,36,10+ years,11.14,2015-11-01
LN0465,30305,49356,19.28,96202,Charged Off,A,Home Improvement,36,10+ years,6.01,2015-11-02
LN0466,17896,27096,5.22,177327,Fully Paid,G,Education,36,< 1 year,3.28,2015-11-02
LN0467,47175,42115,11.45,105666,Charged Off,G,Home Improvement,36,< 1 year,19.63,2015-11-03
LN0468,8805,6592,15.17,42068,Fully Paid,G,Debt Consolidation,36,3-5 years,7.99,2015-11-03
LN0469,6237,19108,16.5,69057,Charged Off,F,Medical,60,3-5 years,34.21,2015-11-04
LN0470,21056,18270,12.44,38946,Fully Paid,C,Medical,36,5-10 years,0.12,2015-11-05
LN0471,46543,28649,5.82,171619,Fully Paid,G,Medical,60,1-3 years,33.75,2015-11-05
LN0472,46952,11997,19.75,105237,Charged Off,G,Vacation,60,< 1 year,20.84,2015-11-06
LN0473,4343,34489,18.1,25769,Fully Paid,A,Home Improvement,60,3-5 years,36.89,2015-11-07
LN0474,14500,10104,12.08,175955,Current,F,Debt Consolidation,60,< 1 year,8.18,2015-11-07
LN0475,30375,1870,5.95,81340,Fully Paid,D,Home Improvement,36,< 1 year,4.09,2015-11-08
LN0476,10662,29684,29.86,99199,Fully Paid,B,Medical,60,1-3 years,25.0,2015-11-09
LN0477,17964,40519,17.05,124222,Charged Off,F,Home Improvement,36,< 1 year,28.27,2015-11-09
LN0478,48893,35524,23.9,186234,Fully Paid,E,Education,60,1-3 years,14.9,2015-11-10
LN0479,9130,31957,16.31,53434,Fully Paid,C,Home Improvement,36,1-3 years,0.55,2015-11-11
LN0480,20531,34885,6.08,42102,Charged Off,E,Vacation,36,< 1 year,16.28,2015-11-11
LN0481,2679,45369,12.74,41536,Charged Off,B,Vacation,60,< 1 year,9.35,2015-11-12
LN0482,4506,36596,13.0,124639,Current,D,Medical,36,3-5 years,13.9,2015-11-13
LN0483,14284,30866,25.96,70775,Fully Paid,F,Debt Consolidation,36,< 1 year,20.27,2015-11-13
LN0484,8253,31676,21.36,51147,Fully Paid,D,Education,36,< 1 year,28.09,2015-11-14
LN0485,20128,48764,11.89,70526,Fully Paid,B,Debt Consolidation,36,< 1 year,38.53,2015-11-15
LN0486,28932,14878,29.19,174731,Fully Paid,E,Debt Consolidation,60,3-5 years,5.76,2015-11-15
LN0487,10435,40760,13.04,124663,Charged Off,F,Education,60,1-3 years,27.2,2015-11-16
LN0488,45078,28559,29.96,132180,Fully Paid,C,Vacation,60,3-5 years,9.33,2015-11-17
LN0489,14296,47546,29.9,144233,Fully Paid,A,Medical,60,< 1 year,8.83,2015-11-17
LN0490,31445,7771,9.78,43088,Fully Paid,G,Home Improvement,36,10+ years,25.34,2015-11-18
LN0491,14245,17526,12.82,88464,Charged Off,D,Vacation,60,< 1 year,31.04,2015-11-19
LN0492,30124,30896,17.15,125921,Current,B,Medical,60,3-5 years,39.11,2015-11-19
LN0493,30899,32923,21.6,79998,Charged Off,F,Vacation,36,3-5 years,30.75,2015-11-20
LN0494,44919,37203,18.2,60382,Fully Paid,E,Education,36,5-10 years,6.29,2015-11-21
LN0495,44225,40390,29.24,48184,Charged Off,C,Debt Consolidation,60,10+ years,9.02,2015-11-21
LN0496,36247,13852,23.1,171171,Charged Off,E,Education,60,3-5 years,30.46,2015-11-22
LN0497,30222,48574,10.3,57739,Fully Paid,C,Home Improvement,60,1-3 years,21.08,2015-11-23
LN0498,27211,44391,7.63,147937,Fully Paid,F,Education,36,< 1 year,11.82,2015-11-23
LN0499,38220,2848,22.21,159461,Fully Paid,A,Debt Consolidation,60,1-3 years,18.87,2015-11-24
LN0500,27646,32027,8.96,37352,Fully Paid,A,Vacation,36,3-5 years,36.6,2015-11-25
LN0501,39649,36464,24.69,146788,Charged Off,G,Medical,36,3-5 years,30.22,2015-11-25
LN0502,24049,35485,12.78,137843,Fully Paid,B,Home Improvement,60,1-3 years,18.03,2015-11-26
LN0503,15069,20456,13.17,172220,Fully Paid,B,Vacation,36,1-3 years,39.22,2015-11-26
LN0504,33580,10259,5.27,51828,Current,C,Medical,36,5-10 years,31.79,2015-11-27
LN0505,32843,36554,22.53,88040,Charged Off,C,Debt Consolidation,60,< 1 year,0.23,2015-11-28
LN0506,3849,47922,7.83,114279,Charged Off,C,Education,36,1-3 years,4.49,2015-11-28
LN0507,41158,14409,24.32,114430,Fully Paid,C,Vacation,36,< 1 year,22.16,2015-11-29
LN0508,24289,4791,17.3,191783,Fully Paid,G,Medical,36,10+ years,14.0,2015-11-30
LN0509,45690,26864,24.61,135957,Fully Paid,F,Medical,60,3-5 years,32.5,2015-11-30
LN0510,36257,37639,19.6,37748,Fully Paid,F,Education,36,1-3 years,35.83,2015-12-01
LN0511,10823,35574,7.06,108636,Fully Paid,A,Vacation,36,10+ years,9.63,2015-12-02
LN0512,42975,18888,24.14,184763,Fully Paid,B,Vacation,36,3-5 years,30.53,2015-12-02
LN0513,10540,20692,6.74,135158,Fully Paid,G,Debt Consolidation,60,5-10 years,21.42,2015-12-03
LN0514,17364,24501,16.97,30246,Fully Paid,B,Vacation,60,3-5 years,15.68,2015-12-04
LN0515,5611,14304,9.31,79395,Fully Paid,D,Education,60,1-3 years,31.47,2015-12-04
LN0516,28663,28527,23.81,183558,Charged Off,B,Vacation,60,10+ years,22.6,2015-12-05
LN0517,39646,19074,27.79,181412,Charged Off,B,Debt Consolidation,60,10+ years,25.41,2015-12-06
LN0518,31977,16549,18.85,70300,Fully Paid,E,Medical,60,10+ years,2.49,2015-12-06
LN0519,30168,30963,18.18,154158,Fully Paid,E,Vacation,60,3-5 years,23.44,2015-12-07
LN0520,26471,26920,24.1,34860,Fully Paid,G,Education,36,< 1 year,12.03,2015-12-08
LN0521,23687,31826,5.13,37013,Fully Paid,D,Vacation,36,< 1 year,19.73,2015-12-08
LN0522,1851,37071,27.94,158479,Fully Paid,C,Home Improvement,60,3-5 years,8.88,2015-12-09
